"I_0","gamma","phi","sigma_P","sigma_M","rho","Beta_0","delta","mu_H","N_0","R_0","C_0","r","omega","epsilon"
393103.793103448,0.0588235294117647,2.01258279370596,0.73442546875,0.2032046875,0.026609375,0.19140625,0.890625,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.22718463030851,0.98437796875,0.9531296875,0.063859375,0.00390625,0.640625,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.79798095710341,0.48447296875,0.4531796875,0.138359375,0.12890625,0.140625,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.245436926061703,0.79691359375,0.1407109375,0.129046875,0.14453125,0.328125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.8162332528566,0.29700859375,0.6406609375,0.054546875,0.01953125,0.828125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.03083508945915,0.04705609375,0.3906859375,0.017296875,0.20703125,0.578125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.60163141625405,0.54696109375,0.8906359375,0.091796875,0.08203125,0.078125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.42353417115788,0.42198484375,0.0157234375,0.035921875,0.11328125,0.453125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.99433049795277,0.92188984375,0.5156734375,0.110421875,0.23828125,0.953125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.638136007760427,0.67193734375,0.2656984375,0.147671875,0.05078125,0.703125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.20893233455532,0.17203234375,0.7656484375,0.073171875,0.17578125,0.203125,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.736310778185108,0.26576453125,0.9843765625,0.00332812499999999,0.24609375,0.796875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.30710710498,0.76566953125,0.4844265625,0.077828125,0.12109375,0.296875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.52170894158256,0.51571703125,0.7344015625,0.115078125,0.18359375,0.046875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,3.09250526837745,0.01581203125,0.2344515625,0.040578125,0.05859375,0.546875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.12900985988383,0.89064578125,0.8593890625,0.133703125,0.02734375,0.921875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.69980618667873,0.39074078125,0.3594390625,0.059203125,0.15234375,0.421875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.343611696486384,0.14078828125,0.6094140625,0.021953125,0.08984375,0.171875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.91440802328128,0.64069328125,0.1094640625,0.096453125,0.21484375,0.671875,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.32535940073319,0.07830015625,0.2969453125,0.087140625,0.19921875,0.859375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.89615572752809,0.57820515625,0.7968953125,0.012640625,0.07421875,0.359375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.539961237335746,0.82815765625,0.0469703125,0.049890625,0.13671875,0.109375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.11075756413064,0.32825265625,0.5469203125,0.124390625,0.01171875,0.609375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.147262155637022,0.70318140625,0.4219328125,0.068515625,0.04296875,0.984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.71805848243192,0.20327640625,0.9218828125,0.143015625,0.16796875,0.484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.93266031903447,0.45322890625,0.1719578125,0.105765625,0.10546875,0.234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.50345664582937,0.95313390625,0.6719078125,0.031265625,0.23046875,0.734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.25172832291468,0.445417890625,0.80470703125,0.1185703125,0.216796875,0.3984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.82252464970958,0.945322890625,0.30475703125,0.0440703125,0.091796875,0.8984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.466330159517235,0.695370390625,0.55473203125,0.00682031250000001,0.154296875,0.6484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.03712648631213,0.195465390625,0.05478203125,0.0813203125,0.029296875,0.1484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.0736310778185108,0.820346640625,0.92969453125,0.0254453125,0.060546875,0.2734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,1.64442740461341,0.320441640625,0.42974453125,0.0999453125,0.185546875,0.7734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,0.859029241215959,0.070489140625,0.67971953125,0.1371953125,0.123046875,0.5234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
393103.793103448,0.0588235294117647,2.42982556801086,0.570394140625,0.17976953125,0.0626953125,0.248046875,0.0234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.834485548609789,0.60944921875,0.5781671875,0.045234375,0.16015625,0.265625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.40528187540469,0.10954421875,0.0782171875,0.119734375,0.03515625,0.765625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.0490873852123405,0.35949671875,0.8281421875,0.082484375,0.22265625,0.515625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.61988371200724,0.85940171875,0.3281921875,0.00798437499999999,0.09765625,0.015625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.441786466911065,0.23452046875,0.7031546875,0.101109375,0.06640625,0.390625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.01258279370596,0.73442546875,0.2032046875,0.026609375,0.19140625,0.890625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.22718463030851,0.98437796875,0.9531296875,0.063859375,0.00390625,0.640625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.79798095710341,0.48447296875,0.4531796875,0.138359375,0.12890625,0.140625,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.245436926061703,0.79691359375,0.1407109375,0.129046875,0.14453125,0.328125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.8162332528566,0.29700859375,0.6406609375,0.054546875,0.01953125,0.828125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.03083508945915,0.04705609375,0.3906859375,0.017296875,0.20703125,0.578125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.60163141625405,0.54696109375,0.8906359375,0.091796875,0.08203125,0.078125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.42353417115788,0.42198484375,0.0157234375,0.035921875,0.11328125,0.453125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.99433049795277,0.92188984375,0.5156734375,0.110421875,0.23828125,0.953125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.638136007760427,0.67193734375,0.2656984375,0.147671875,0.05078125,0.703125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.20893233455532,0.17203234375,0.7656484375,0.073171875,0.17578125,0.203125,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.736310778185108,0.26576453125,0.9843765625,0.00332812499999999,0.24609375,0.796875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.30710710498,0.76566953125,0.4844265625,0.077828125,0.12109375,0.296875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.52170894158256,0.51571703125,0.7344015625,0.115078125,0.18359375,0.046875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,3.09250526837745,0.01581203125,0.2344515625,0.040578125,0.05859375,0.546875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.12900985988383,0.89064578125,0.8593890625,0.133703125,0.02734375,0.921875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.69980618667873,0.39074078125,0.3594390625,0.059203125,0.15234375,0.421875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.343611696486384,0.14078828125,0.6094140625,0.021953125,0.08984375,0.171875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.91440802328128,0.64069328125,0.1094640625,0.096453125,0.21484375,0.671875,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.32535940073319,0.07830015625,0.2969453125,0.087140625,0.19921875,0.859375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.89615572752809,0.57820515625,0.7968953125,0.012640625,0.07421875,0.359375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.539961237335746,0.82815765625,0.0469703125,0.049890625,0.13671875,0.109375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.11075756413064,0.32825265625,0.5469203125,0.124390625,0.01171875,0.609375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.147262155637022,0.70318140625,0.4219328125,0.068515625,0.04296875,0.984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.71805848243192,0.20327640625,0.9218828125,0.143015625,0.16796875,0.484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.93266031903447,0.45322890625,0.1719578125,0.105765625,0.10546875,0.234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.50345664582937,0.95313390625,0.6719078125,0.031265625,0.23046875,0.734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.25172832291468,0.445417890625,0.80470703125,0.1185703125,0.216796875,0.3984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.82252464970958,0.945322890625,0.30475703125,0.0440703125,0.091796875,0.8984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.466330159517235,0.695370390625,0.55473203125,0.00682031250000001,0.154296875,0.6484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.03712648631213,0.195465390625,0.05478203125,0.0813203125,0.029296875,0.1484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.0736310778185108,0.820346640625,0.92969453125,0.0254453125,0.060546875,0.2734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,1.64442740461341,0.320441640625,0.42974453125,0.0999453125,0.185546875,0.7734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,0.859029241215959,0.070489140625,0.67971953125,0.1371953125,0.123046875,0.5234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
413793.413793103,0.0588235294117647,2.42982556801086,0.570394140625,0.17976953125,0.0626953125,0.248046875,0.0234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.834485548609789,0.60944921875,0.5781671875,0.045234375,0.16015625,0.265625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.40528187540469,0.10954421875,0.0782171875,0.119734375,0.03515625,0.765625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.0490873852123405,0.35949671875,0.8281421875,0.082484375,0.22265625,0.515625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.61988371200724,0.85940171875,0.3281921875,0.00798437499999999,0.09765625,0.015625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.441786466911065,0.23452046875,0.7031546875,0.101109375,0.06640625,0.390625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.01258279370596,0.73442546875,0.2032046875,0.026609375,0.19140625,0.890625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.22718463030851,0.98437796875,0.9531296875,0.063859375,0.00390625,0.640625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.79798095710341,0.48447296875,0.4531796875,0.138359375,0.12890625,0.140625,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.245436926061703,0.79691359375,0.1407109375,0.129046875,0.14453125,0.328125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.8162332528566,0.29700859375,0.6406609375,0.054546875,0.01953125,0.828125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.03083508945915,0.04705609375,0.3906859375,0.017296875,0.20703125,0.578125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.60163141625405,0.54696109375,0.8906359375,0.091796875,0.08203125,0.078125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.42353417115788,0.42198484375,0.0157234375,0.035921875,0.11328125,0.453125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.99433049795277,0.92188984375,0.5156734375,0.110421875,0.23828125,0.953125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.638136007760427,0.67193734375,0.2656984375,0.147671875,0.05078125,0.703125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.20893233455532,0.17203234375,0.7656484375,0.073171875,0.17578125,0.203125,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.736310778185108,0.26576453125,0.9843765625,0.00332812499999999,0.24609375,0.796875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.30710710498,0.76566953125,0.4844265625,0.077828125,0.12109375,0.296875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.52170894158256,0.51571703125,0.7344015625,0.115078125,0.18359375,0.046875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,3.09250526837745,0.01581203125,0.2344515625,0.040578125,0.05859375,0.546875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.12900985988383,0.89064578125,0.8593890625,0.133703125,0.02734375,0.921875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.69980618667873,0.39074078125,0.3594390625,0.059203125,0.15234375,0.421875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.343611696486384,0.14078828125,0.6094140625,0.021953125,0.08984375,0.171875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.91440802328128,0.64069328125,0.1094640625,0.096453125,0.21484375,0.671875,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.32535940073319,0.07830015625,0.2969453125,0.087140625,0.19921875,0.859375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.89615572752809,0.57820515625,0.7968953125,0.012640625,0.07421875,0.359375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.539961237335746,0.82815765625,0.0469703125,0.049890625,0.13671875,0.109375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.11075756413064,0.32825265625,0.5469203125,0.124390625,0.01171875,0.609375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.147262155637022,0.70318140625,0.4219328125,0.068515625,0.04296875,0.984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.71805848243192,0.20327640625,0.9218828125,0.143015625,0.16796875,0.484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.93266031903447,0.45322890625,0.1719578125,0.105765625,0.10546875,0.234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.50345664582937,0.95313390625,0.6719078125,0.031265625,0.23046875,0.734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.25172832291468,0.445417890625,0.80470703125,0.1185703125,0.216796875,0.3984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.82252464970958,0.945322890625,0.30475703125,0.0440703125,0.091796875,0.8984375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.466330159517235,0.695370390625,0.55473203125,0.00682031250000001,0.154296875,0.6484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.03712648631213,0.195465390625,0.05478203125,0.0813203125,0.029296875,0.1484375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.0736310778185108,0.820346640625,0.92969453125,0.0254453125,0.060546875,0.2734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,1.64442740461341,0.320441640625,0.42974453125,0.0999453125,0.185546875,0.7734375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,0.859029241215959,0.070489140625,0.67971953125,0.1371953125,0.123046875,0.5234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
434483.034482759,0.0588235294117647,2.42982556801086,0.570394140625,0.17976953125,0.0626953125,0.248046875,0.0234375,3.68e-05,5281842,0,0,0,0.01721420632104,0
455172.655172414,0.0588235294117647,0.834485548609789,0.60944921875,0.5781671875,0.045234375,0.16015625,0.265625,3.68e-05,5281842,0,0,0,0.01721420632104,0
455172.655172414,0.0588235294117647,2.40528187540469,0.10954421875,0.0782171875,0.119734375,0.03515625,0.765625,3.68e-05,5281842,0,0,0,0.01721420632104,0
455172.655172414,0.0588235294117647,0.0490873852123405,0.35949671875,0.8281421875,0.082484375,0.22265625,0.515625,3.68e-05,5281842,0,0,0,0.01721420632104,0
455172.655172414,0.0588235294117647,1.61988371200724,0.85940171875,0.3281921875,0.00798437499999999,0.09765625,0.015625,3.68e-05,5281842,0,0,0,0.01721420632104,0
455172.655172414,0.0588235294117647,0.441786466911065,0.23452046875,0.7031546875,0.101109375,0.06640625,0.390625,3.68e-05,5281842,0,0,0,0.01721420632104,0
455172.655172414,0.0588235294117647,2.01258279370596,0.73442546875,0.2032046875,0.026609375,0.19140625,0.890625,3.68e-05,5281842,0,0,0,0.01721420632104,0
